Week,DayWeek,Day,Month,Hour,Transaction_Type,Units,Amount
39,6,29,9,11,Cash,37,-349.38
39,6,29,9,11,Card,3,-28.0
39,6,29,9,11,Card,27,131.25
39,6,29,9,12,Cash,1,-2.0
39,6,29,9,12,Card,5,-31.0
39,6,29,9,12,Card,12,124.0
39,6,29,9,13,Cash,1,-16.0
39,6,29,9,13,Card,9,65.99
39,6,29,9,14,Cash,45,-124.02
39,6,29,9,14,Card,1,-161.0
39,6,29,9,14,Card,14,46.75
39,6,29,9,15,Cash,4,-45.0
39,6,29,9,15,Card,12,245.0
39,6,29,9,16,Cash,1,-107.0
39,6,29,9,16,Card,3,-62.0
39,6,29,9,16,Card,6,683.0
39,6,29,9,17,Card,15,-143.6
39,6,29,9,17,Card,17,449.5
39,6,29,9,18,Card,4,76.0
39,7,30,9,8,Card,3,21.0
39,7,30,9,9,Card,11,179.34
39,7,30,9,10,Card,9,-17.61
39,7,30,9,10,Card,9,42.5
39,7,30,9,11,Card,15,62.5
39,7,30,9,12,Cash,9,-33.1
39,7,30,9,12,Card,11,-13.6
39,7,30,9,12,Card,38,433.4
39,7,30,9,13,Cash,30,-150.73
39,7,30,9,13,Card,17,276.75
39,7,30,9,14,Cash,1,-56.0
39,7,30,9,14,Card,20,-307.32
39,7,30,9,14,Card,29,481.25
39,7,30,9,15,Cash,13,-40.51
39,7,30,9,15,Card,5,-21.8
39,7,30,9,15,Card,32,501.47
39,7,30,9,16,Cash,1,-16.0
39,7,30,9,16,Card,13,-120.0
39,7,30,9,16,Card,32,333.75
39,7,30,9,17,Card,2,37.0
4,1,21,1,9,Card,2,12.0
4,1,21,1,10,Cash,3,-64.0
4,1,21,1,10,Card,5,-63.0
4,1,21,1,10,Card,4,73.5
4,1,21,1,11,Cash,3,-80.3
4,1,21,1,11,Card,34,-124.7
4,1,21,1,11,Card,25,503.1
4,1,21,1,12,Cash,32,-173.7
4,1,21,1,12,Card,9,66.0
4,1,21,1,13,Cash,4,-83.0
4,1,21,1,13,Card,2,-21.0
4,1,21,1,13,Card,33,84.0
4,1,21,1,14,Cash,2,-24.0
4,1,21,1,14,Card,11,95.5
4,1,21,1,16,Cash,5,-189.0
4,1,21,1,16,Card,3,4.75
4,1,21,1,17,Card,24,-32.01
4,1,21,1,17,Card,2,23.0
4,2,22,1,8,Cash,2,-6.0
4,2,22,1,9,Cash,2,-111.0
4,2,22,1,9,Card,13,39.25
4,2,22,1,10,Cash,27,-352.0
4,2,22,1,10,Card,3,10.5
4,2,22,1,11,Cash,2,-112.0
4,2,22,1,11,Card,4,30.0
4,2,22,1,12,Cash,4,-9.0
4,2,22,1,12,Card,11,172.0
4,2,22,1,13,Cash,18,-68.83
4,2,22,1,13,Card,14,-36.21
4,2,22,1,13,Card,15,222.0
4,2,22,1,14,Cash,16,-381.3
4,2,22,1,14,Card,16,211.0
4,2,22,1,15,Cash,22,-173.3
4,2,22,1,15,Card,20,169.0
4,2,22,1,16,Card,5,54.6
4,2,22,1,17,Cash,1,-5.0
4,2,22,1,17,Card,5,8.5
4,3,23,1,8,Cash,6,-14.5
4,3,23,1,9,Cash,3,-21.0
4,3,23,1,9,Card,3,125.0
4,3,23,1,10,Card,8,245.49
4,3,23,1,11,Cash,2,-20.0
4,3,23,1,11,Card,7,62.0
4,3,23,1,12,Cash,2,-16.0
4,3,23,1,12,Card,9,-33.9
4,3,23,1,12,Card,9,68.5
4,3,23,1,13,Cash,1,-63.0
4,3,23,1,13,Card,1,-14.0
4,3,23,1,13,Card,7,83.5
4,3,23,1,14,Card,2,-18.0
4,3,23,1,14,Card,17,122.25
4,3,23,1,15,Cash,34,-29.91
4,3,23,1,15,Card,10,-122.6
4,3,23,1,15,Card,6,43.0
4,3,23,1,16,Card,1,-0.6
4,3,23,1,16,Card,5,8.0
4,3,23,1,17,Cash,5,-217.2
4,3,23,1,17,Card,15,267.5
4,3,23,1,18,Card,7,7.5
4,4,24,1,8,Card,1,6.0
4,4,24,1,9,Cash,15,-17.7
4,4,24,1,9,Card,6,-7.7
4,4,24,1,9,Card,12,51.0
4,4,24,1,10,Cash,2,-42.0
4,4,24,1,10,Card,11,95.0
4,4,24,1,11,Card,5,23.8
4,4,24,1,12,Cash,39,-104.41
4,4,24,1,12,Card,1,-93.0
4,4,24,1,12,Card,10,57.0
4,4,24,1,13,Card,1,-3.0
4,4,24,1,13,Card,14,52.0
4,4,24,1,14,Card,22,110.5
4,4,24,1,15,Cash,4,-22.5
4,4,24,1,15,Card,1,-53.0
4,4,24,1,15,Card,9,64.0
4,4,24,1,16,Cash,4,-22.0
4,4,24,1,16,Card,6,85.5
4,4,24,1,17,Card,1,15.0
4,4,24,1,18,Card,3,-241.0
4,4,24,1,18,Card,2,180.5
4,5,25,1,8,Cash,13,-6.92
4,5,25,1,8,Card,1,5.0
4,5,25,1,9,Card,17,117.0
4,5,25,1,10,Card,1,-66.0
4,5,25,1,10,Card,16,65.5
4,5,25,1,11,Cash,6,-18.71
4,5,25,1,11,Card,3,14.5
4,5,25,1,12,Cash,3,-201.0
4,5,25,1,12,Card,10,62.5
4,5,25,1,13,Card,8,83.5
4,5,25,1,14,Cash,1,-41.0
4,5,25,1,14,Card,6,28.0
4,5,25,1,15,Cash,3,-15.0
4,5,25,1,15,Card,28,51.85
4,5,25,1,16,Cash,10,-233.3
4,5,25,1,16,Card,27,111.05
4,5,25,1,17,Card,1,22.0
4,6,26,1,8,Cash,9,-1.33
4,6,26,1,8,Card,2,224.0
4,6,26,1,9,Cash,3,-33.0
4,6,26,1,9,Card,7,137.0
4,6,26,1,10,Cash,1,-9.0
4,6,26,1,10,Card,1,-23.0
4,6,26,1,10,Card,8,93.0
4,6,26,1,11,Card,24,656.75
4,6,26,1,12,Card,29,112.5
4,6,26,1,13,Cash,7,-113.0
4,6,26,1,13,Card,19,400.0
4,6,26,1,14,Cash,14,-151.2
4,6,26,1,14,Card,17,69.0
4,6,26,1,15,Cash,3,-114.0
4,6,26,1,15,Card,13,82.0
4,6,26,1,16,Cash,8,-46.5
4,6,26,1,16,Card,7,-85.0
4,6,26,1,16,Card,9,45.25
4,6,26,1,17,Cash,1,-21.0
4,6,26,1,17,Card,12,70.0
4,7,27,1,8,Card,2,30.0
4,7,27,1,9,Cash,2,-50.0
4,7,27,1,9,Card,8,-27.1
4,7,27,1,9,Card,5,251.5
4,7,27,1,10,Cash,1,-15.0
4,7,27,1,10,Card,24,378.5
4,7,27,1,11,Cash,9,-9.91
4,7,27,1,11,Card,24,-139.3
4,7,27,1,11,Card,12,195.49
4,7,27,1,12,Cash,28,-352.01
4,7,27,1,12,Card,26,-20.53
4,7,27,1,12,Card,23,114.0
4,7,27,1,13,Cash,4,-20.4
4,7,27,1,13,Card,96,-200.37
4,7,27,1,13,Card,31,1091.99
4,7,27,1,14,Cash,15,-23.74
4,7,27,1,14,Card,24,184.09
4,7,27,1,15,Cash,26,-199.74
4,7,27,1,15,Card,5,-22.6
4,7,27,1,15,Card,35,570.28
4,7,27,1,16,Cash,9,-54.9
4,7,27,1,16,Card,3,-112.0
4,7,27,1,16,Card,15,307.95
4,7,27,1,17,Cash,1,-63.0
4,7,27,1,17,Card,1,-63.0
4,7,27,1,17,Card,33,120.0
4,7,27,1,18,Card,3,15.97
40,1,1,10,10,Card,5,16.5
40,1,1,10,11,Card,59,-86.61
40,1,1,10,11,Card,2,6.0
40,1,1,10,12,Cash,38,-106.8
40,1,1,10,12,Card,2,-0.8
40,1,1,10,12,Card,16,63.5
40,1,1,10,13,Card,5,-3.7
40,1,1,10,13,Card,11,60.5
40,1,1,10,14,Cash,1,-110.0
40,1,1,10,14,Card,7,53.5
40,1,1,10,15,Card,1,-18.0
40,1,1,10,16,Card,5,14.25
40,2,2,10,8,Card,7,410.0
40,2,2,10,9,Cash,1,-7.0
40,2,2,10,9,Card,6,-44.0
40,2,2,10,9,Card,17,62.75
40,2,2,10,10,Cash,19,-9.45
40,2,2,10,10,Card,9,26.5
40,2,2,10,11,Card,28,-14.67
40,2,2,10,11,Card,11,337.5
40,2,2,10,12,Card,6,-12.51
40,2,2,10,12,Card,10,65.5
40,2,2,10,13,Cash,4,-95.0
40,2,2,10,13,Card,34,198.0
40,2,2,10,14,Cash,1,-14.0
40,2,2,10,14,Card,19,-170.1
40,2,2,10,14,Card,19,243.0
40,2,2,10,15,Cash,18,-100.41
40,2,2,10,15,Card,4,7.5
40,2,2,10,16,Cash,1,-30.0
40,2,2,10,16,Card,1,-3.0
40,2,2,10,16,Card,3,154.0
40,2,2,10,17,Card,3,30.6
40,3,3,10,8,Cash,1,-31.0
40,3,3,10,8,Card,1,8.0
40,3,3,10,9,Cash,1,-39.0
40,3,3,10,9,Card,14,521.0
40,3,3,10,10,Cash,11,-10.0
40,3,3,10,10,Card,10,106.5
40,3,3,10,11,Card,8,184.0
40,3,3,10,12,Cash,1,-8.0
40,3,3,10,12,Card,33,-33.34
40,3,3,10,12,Card,2,126.5
40,3,3,10,13,Cash,1,-110.0
40,3,3,10,13,Card,25,-79.3
40,3,3,10,13,Card,23,194.0
40,3,3,10,14,Cash,80,-41.62
40,3,3,10,14,Card,14,141.5
40,3,3,10,15,Cash,2,-114.0
40,3,3,10,15,Card,6,29.98
40,3,3,10,16,Cash,33,-51.91
40,3,3,10,16,Card,39,-75.97
40,3,3,10,16,Card,9,98.5
40,3,3,10,17,Cash,1,-110.0
40,3,3,10,17,Card,6,120.0
40,4,4,10,9,Card,10,71.48
40,4,4,10,10,Card,8,199.5
40,4,4,10,11,Cash,7,-196.0
40,4,4,10,11,Card,3,27.0
40,4,4,10,12,Cash,16,-59.52
40,4,4,10,12,Card,7,200.5
40,4,4,10,13,Card,9,91.5
40,4,4,10,14,Card,15,60.0
40,4,4,10,15,Cash,1,-82.0
40,4,4,10,15,Card,2,11.0
40,4,4,10,16,Cash,40,-40.06
40,4,4,10,16,Card,5,-31.2
40,4,4,10,16,Card,11,127.5
40,4,4,10,17,Cash,1,-29.0
40,4,4,10,17,Card,4,66.5
40,5,5,10,8,Cash,3,-17.1
40,5,5,10,9,Card,14,45.98
40,5,5,10,10,Cash,16,-138.3
40,5,5,10,10,Card,8,239.0
40,5,5,10,11,Cash,8,-333.7
40,5,5,10,11,Card,12,-164.0
40,5,5,10,11,Card,6,309.0
40,5,5,10,12,Cash,2,-13.0
40,5,5,10,12,Card,3,-12.2
40,5,5,10,12,Card,8,83.5
40,5,5,10,13,Card,18,468.65
40,5,5,10,14,Cash,3,-21.0
40,5,5,10,14,Card,4,-94.21
40,5,5,10,14,Card,4,78.5
40,5,5,10,15,Card,2,-27.0
40,5,5,10,15,Card,9,656.0
40,5,5,10,16,Card,1,-2.0
40,5,5,10,16,Card,20,82.5
40,5,5,10,17,Cash,1,-75.0
40,5,5,10,17,Card,19,-266.1
40,5,5,10,17,Card,7,238.0
40,6,6,10,8,Card,1,8.0
40,6,6,10,9,Cash,2,-165.0
40,6,6,10,9,Card,5,62.0
40,6,6,10,10,Cash,94,-25.13
40,6,6,10,10,Card,1,-0.3
40,6,6,10,10,Card,12,171.5
40,6,6,10,11,Cash,7,-98.72
40,6,6,10,11,Card,7,101.0
40,6,6,10,12,Card,12,102.49
40,6,6,10,13,Card,13,69.5
40,6,6,10,14,Cash,7,-275.0
40,6,6,10,14,Card,4,-12.9
40,6,6,10,14,Card,14,225.5
40,6,6,10,15,Cash,2,-40.0
40,6,6,10,15,Card,17,-12.73
40,6,6,10,15,Card,22,374.5
40,6,6,10,16,Cash,10,-9.7
40,6,6,10,16,Card,8,80.0
40,6,6,10,17,Cash,1,-26.0
40,6,6,10,17,Card,9,346.0
40,7,7,10,9,Card,5,8.5
40,7,7,10,10,Card,17,-13.03
40,7,7,10,10,Card,12,215.0
40,7,7,10,11,Card,16,-27.9
40,7,7,10,11,Card,15,113.0
40,7,7,10,12,Cash,1,-39.0
40,7,7,10,12,Card,31,-168.4
40,7,7,10,12,Card,26,288.99
40,7,7,10,13,Card,2,-16.0
40,7,7,10,13,Card,18,158.5
40,7,7,10,14,Card,38,-94.89
40,7,7,10,14,Card,30,740.6
40,7,7,10,15,Cash,10,-108.91
40,7,7,10,15,Card,11,-75.6
40,7,7,10,15,Card,19,782.59
40,7,7,10,16,Cash,4,-122.8
40,7,7,10,16,Card,3,-1.7
40,7,7,10,16,Card,9,33.5
40,7,7,10,17,Cash,1,-24.0
40,7,7,10,17,Card,16,-86.1
40,7,7,10,17,Card,9,99.55
41,1,8,10,10,Card,11,61.58
41,1,8,10,11,Cash,1,-23.0
41,1,8,10,11,Card,11,80.0
41,1,8,10,12,Cash,1,-29.0
41,1,8,10,12,Card,118,-305.81
41,1,8,10,12,Card,9,112.56
41,1,8,10,13,Card,13,407.0
41,1,8,10,14,Card,33,-89.6
41,1,8,10,14,Card,14,136.5
41,1,8,10,15,Cash,8,-48.8
41,1,8,10,15,Card,3,105.0
41,1,8,10,16,Cash,2,-74.0
41,1,8,10,16,Card,3,-188.0
41,1,8,10,16,Card,6,509.5
41,1,8,10,17,Card,6,13.6
41,2,9,10,9,Card,2,6.5
41,2,9,10,10,Cash,1,-8.0
41,2,9,10,10,Card,3,21.5
41,2,9,10,11,Card,12,174.0
41,2,9,10,12,Cash,1,-30.0
41,2,9,10,12,Card,14,158.0
41,2,9,10,13,Cash,16,-3.2
41,2,9,10,13,Card,13,-19.31
41,2,9,10,13,Card,11,44.7
41,2,9,10,14,Card,7,104.5
41,2,9,10,15,Cash,2,-129.0
41,2,9,10,15,Card,9,240.0
41,2,9,10,16,Cash,2,-18.0
41,2,9,10,16,Card,15,158.85
41,2,9,10,17,Cash,2,-186.0
41,2,9,10,17,Card,7,60.2
41,3,10,10,9,Card,4,-92.0
41,3,10,10,9,Card,3,71.5
41,3,10,10,10,Cash,8,-47.0
41,3,10,10,10,Card,7,141.0
41,3,10,10,11,Cash,19,-22.01
41,3,10,10,11,Card,2,-61.6
41,3,10,10,11,Card,12,15.5
41,3,10,10,12,Cash,32,-147.1
41,3,10,10,12,Card,7,12.25
41,3,10,10,13,Cash,2,-11.3
41,3,10,10,13,Card,3,-6.41
41,3,10,10,13,Card,8,75.5
41,3,10,10,14,Cash,2,-105.0
41,3,10,10,14,Card,12,259.0
41,3,10,10,15,Card,6,-17.4
41,3,10,10,15,Card,6,80.75
41,3,10,10,16,Cash,1,-191.0
41,3,10,10,16,Card,12,225.0
41,3,10,10,17,Cash,8,-629.3
41,3,10,10,17,Card,4,-350.4
41,3,10,10,17,Card,14,317.0
41,3,10,10,18,Card,2,18.5
41,4,11,10,8,Cash,1,-8.0
41,4,11,10,8,Card,1,10.0
41,4,11,10,9,Cash,1,-75.0
41,4,11,10,9,Card,11,439.0
41,4,11,10,10,Cash,1,-63.0
41,4,11,10,10,Card,16,-149.3
41,4,11,10,10,Card,9,178.79
41,4,11,10,11,Cash,1,-37.0
41,4,11,10,11,Card,6,-0.55
41,4,11,10,11,Card,8,213.5
41,4,11,10,12,Cash,6,-23.8
41,4,11,10,12,Card,2,-1.0
41,4,11,10,12,Card,14,15.0
41,4,11,10,13,Cash,1,-14.0
41,4,11,10,13,Card,8,-10.25
41,4,11,10,13,Card,14,69.0
41,4,11,10,14,Card,8,-44.8
41,4,11,10,14,Card,14,595.5
41,4,11,10,15,Cash,5,-244.01
41,4,11,10,15,Card,8,118.0
41,4,11,10,16,Cash,2,-8.2
41,4,11,10,16,Card,10,-235.0
41,4,11,10,16,Card,8,258.5
41,4,11,10,17,Cash,51,-3.8
41,4,11,10,18,Card,7,283.25
41,5,12,10,9,Cash,3,-276.0
41,5,12,10,9,Card,3,1.5
41,5,12,10,10,Card,108,-10.38
41,5,12,10,10,Card,22,33.0
41,5,12,10,11,Card,32,-71.5
41,5,12,10,11,Card,6,231.7
41,5,12,10,12,Cash,4,-46.0
41,5,12,10,12,Card,8,-55.8
41,5,12,10,12,Card,14,95.5
41,5,12,10,13,Cash,96,-289.23
41,5,12,10,13,Card,9,23.0
41,5,12,10,14,Cash,7,-16.2
41,5,12,10,14,Card,1,-21.0
41,5,12,10,14,Card,11,251.5
41,5,12,10,15,Cash,2,-11.0
41,5,12,10,15,Card,5,-1.02
41,5,12,10,15,Card,20,133.5
41,5,12,10,16,Cash,14,-31.1
41,5,12,10,16,Card,4,79.0
41,5,12,10,17,Card,1,-8.0
41,5,12,10,17,Card,5,51.5
41,6,13,10,9,Cash,4,-27.5
41,6,13,10,9,Card,5,30.99
41,6,13,10,10,Card,5,22.95
41,6,13,10,11,Cash,1,-129.0
41,6,13,10,11,Card,4,34.5
41,6,13,10,12,Card,4,-4.2
41,6,13,10,12,Card,29,683.0
41,6,13,10,13,Cash,1,-220.0
41,6,13,10,13,Card,19,111.5
41,6,13,10,14,Cash,53,-31.03
41,6,13,10,14,Card,18,-6.62
41,6,13,10,14,Card,9,575.25
41,6,13,10,15,Cash,1,-44.0
41,6,13,10,15,Card,11,203.0
41,6,13,10,16,Cash,2,-335.0
41,6,13,10,16,Card,19,142.0
41,6,13,10,17,Card,5,27.0
41,6,13,10,18,Card,3,0.85
41,7,14,10,8,Cash,14,-23.1
41,7,14,10,9,Cash,13,-42.8
41,7,14,10,9,Card,4,-46.0
41,7,14,10,9,Card,9,244.0
41,7,14,10,10,Card,9,31.49
41,7,14,10,11,Card,37,-253.83
41,7,14,10,11,Card,30,405.0
41,7,14,10,12,Card,21,354.25
41,7,14,10,13,Cash,2,-98.0
41,7,14,10,13,Card,36,-72.26
41,7,14,10,13,Card,32,209.85
41,7,14,10,14,Card,2,-14.2
41,7,14,10,14,Card,18,48.85
41,7,14,10,15,Cash,28,-52.55
41,7,14,10,15,Card,15,36.5
41,7,14,10,16,Cash,14,-15.5
41,7,14,10,16,Card,6,-81.0
41,7,14,10,16,Card,23,96.5
41,7,14,10,17,Card,3,12.5
42,1,15,10,10,Card,11,-2.37
42,1,15,10,10,Card,5,31.8
42,1,15,10,11,Card,121,-258.85
42,1,15,10,11,Card,9,686.99
42,1,15,10,12,Cash,5,-348.0
42,1,15,10,12,Card,22,-67.6
42,1,15,10,12,Card,8,63.5
42,1,15,10,13,Card,1,-2.0
42,1,15,10,13,Card,5,60.99
42,1,15,10,14,Card,11,-29.8
42,1,15,10,14,Card,19,183.75
42,1,15,10,15,Cash,1,-27.0
42,1,15,10,15,Card,22,-17.33
42,1,15,10,15,Card,4,43.25
42,1,15,10,16,Card,5,-52.0
42,1,15,10,16,Card,2,52.5
42,1,15,10,17,Card,1,-10.0
42,1,15,10,17,Card,4,15.72
42,2,16,10,9,Card,3,218.0
42,2,16,10,10,Card,1,-8.0
42,2,16,10,10,Card,3,42.5
42,2,16,10,11,Card,4,114.0
42,2,16,10,12,Cash,2,-86.0
42,2,16,10,12,Card,23,309.25
42,2,16,10,13,Cash,2,-4.3
42,2,16,10,13,Card,2,-1.7
42,2,16,10,13,Card,12,185.5
42,2,16,10,14,Cash,10,-7.03
42,2,16,10,14,Card,8,66.5
42,2,16,10,15,Card,2,127.0
42,2,16,10,16,Cash,16,-55.1
42,2,16,10,16,Card,7,123.0
42,2,16,10,17,Cash,15,-27.92
42,2,16,10,17,Card,3,4.0
42,3,17,10,9,Card,3,65.0
42,3,17,10,10,Card,2,-96.0
42,3,17,10,10,Card,7,75.5
42,3,17,10,11,Cash,52,-50.5
42,3,17,10,11,Card,3,14.0
42,3,17,10,12,Cash,85,-161.95
42,3,17,10,12,Card,8,-131.6
42,3,17,10,12,Card,17,311.0
42,3,17,10,13,Card,21,246.99
42,3,17,10,14,Cash,1,-30.0
42,3,17,10,14,Card,8,53.6
42,3,17,10,15,Cash,5,-7.81
42,3,17,10,15,Card,1,-60.0
42,3,17,10,15,Card,14,218.0
42,3,17,10,16,Cash,6,-101.5
42,3,17,10,16,Card,4,38.0
42,3,17,10,17,Cash,1,-22.0
42,3,17,10,17,Card,7,-24.72
42,3,17,10,17,Card,5,30.5
42,3,17,10,18,Card,19,44.5
42,4,18,10,9,Cash,4,-75.5
42,4,18,10,9,Card,1,20.0
42,4,18,10,10,Cash,8,-24.61
42,4,18,10,10,Card,26,47.0
42,4,18,10,11,Cash,11,-219.0
42,4,18,10,11,Card,14,-11.44
42,4,18,10,11,Card,5,25.0
42,4,18,10,12,Cash,1,-7.0
42,4,18,10,12,Card,20,130.0
42,4,18,10,13,Cash,24,-11.33
42,4,18,10,13,Card,14,287.0
42,4,18,10,14,Card,5,22.0
42,4,18,10,15,Card,3,-10.0
42,4,18,10,15,Card,25,89.0
42,4,18,10,16,Cash,3,-76.0
42,4,18,10,16,Card,1,-49.0
42,4,18,10,16,Card,8,89.0
42,4,18,10,17,Cash,6,-15.7
42,4,18,10,17,Card,3,25.98
42,5,19,10,10,Card,12,38.0
42,5,19,10,11,Cash,7,-157.0
42,5,19,10,11,Card,7,3.5
42,5,19,10,12,Card,4,5.0
42,5,19,10,13,Cash,10,-203.0
42,5,19,10,13,Card,22,152.7
42,5,19,10,14,Card,6,37.99
42,5,19,10,15,Cash,15,-84.13
42,5,19,10,15,Card,1,-10.0
42,5,19,10,15,Card,18,147.99
42,5,19,10,16,Cash,1,-47.0
42,5,19,10,16,Card,10,106.65
42,5,19,10,17,Cash,10,-54.3
42,5,19,10,17,Card,4,-152.6
42,5,19,10,17,Card,8,418.0
42,6,20,10,9,Card,10,9.5
42,6,20,10,10,Cash,1,-133.0
42,6,20,10,10,Card,6,-16.4
42,6,20,10,10,Card,3,37.5
42,6,20,10,11,Cash,1,-58.0
42,6,20,10,11,Card,1,-20.0
42,6,20,10,11,Card,9,71.0
42,6,20,10,12,Cash,4,-210.0
42,6,20,10,12,Card,8,-24.91
42,6,20,10,12,Card,22,229.0
42,6,20,10,13,Cash,61,-90.21
42,6,20,10,13,Card,6,-71.0
42,6,20,10,13,Card,19,313.5
42,6,20,10,14,Cash,3,-27.9
42,6,20,10,14,Card,18,309.0
42,6,20,10,15,Cash,1,-95.0
42,6,20,10,15,Card,13,310.5
42,6,20,10,16,Card,14,141.75
42,6,20,10,17,Cash,16,-353.4
42,6,20,10,17,Card,3,-62.0
42,6,20,10,17,Card,8,160.0
42,7,21,10,9,Card,2,24.0
42,7,21,10,10,Card,12,-83.0
42,7,21,10,10,Card,22,254.75
42,7,21,10,11,Cash,3,-452.0
42,7,21,10,11,Card,20,264.5
42,7,21,10,12,Cash,7,-4.04
42,7,21,10,12,Card,2,-27.0
42,7,21,10,12,Card,16,111.25
42,7,21,10,13,Cash,17,-79.1
42,7,21,10,13,Card,21,-74.31
42,7,21,10,13,Card,27,352.0
42,7,21,10,14,Cash,4,-1.0
42,7,21,10,14,Card,7,-78.41
42,7,21,10,14,Card,27,698.25
42,7,21,10,15,Cash,18,-70.66
42,7,21,10,15,Card,6,-17.1
42,7,21,10,15,Card,18,234.25
42,7,21,10,16,Card,13,-15.0
42,7,21,10,16,Card,16,58.0
43,1,22,10,9,Card,1,48.0
43,1,22,10,10,Card,3,68.0
43,1,22,10,11,Cash,1,-249.0
43,1,22,10,11,Card,84,-244.0
43,1,22,10,11,Card,14,591.25
43,1,22,10,12,Cash,3,-124.0
43,1,22,10,12,Card,12,460.5
43,1,22,10,13,Cash,1,-98.0
43,1,22,10,13,Card,40,-135.1
43,1,22,10,13,Card,21,185.0
43,1,22,10,14,Cash,5,-414.0
43,1,22,10,14,Card,9,42.36
43,1,22,10,15,Card,5,525.5
43,1,22,10,16,Cash,3,-20.3
43,1,22,10,16,Card,2,6.0
43,2,23,10,8,Cash,1,-16.0
43,2,23,10,9,Card,1,0.5
43,2,23,10,10,Card,5,12.5
43,2,23,10,11,Cash,5,-307.0
43,2,23,10,11,Card,39,-61.51
43,2,23,10,11,Card,11,39.5
43,2,23,10,12,Cash,3,-122.0
43,2,23,10,12,Card,1,-36.0
43,2,23,10,12,Card,11,108.0
43,2,23,10,13,Card,14,203.5
43,2,23,10,14,Cash,8,-158.9
43,2,23,10,14,Card,25,-71.8
43,2,23,10,14,Card,20,273.0
43,2,23,10,15,Cash,5,-131.5
43,2,23,10,15,Card,1,-36.0
43,2,23,10,15,Card,4,60.0
43,2,23,10,16,Cash,3,-762.0
43,2,23,10,16,Card,22,-82.81
43,2,23,10,16,Card,18,300.0
43,2,23,10,17,Card,6,77.0
43,2,23,10,18,Card,1,10.0
43,3,24,10,9,Card,3,77.75
43,3,24,10,10,Card,2,122.0
43,3,24,10,11,Card,4,-10.7
43,3,24,10,11,Card,5,44.5
43,3,24,10,12,Card,14,98.0
43,3,24,10,13,Cash,19,-62.53
43,3,24,10,13,Card,11,31.0
43,3,24,10,14,Cash,4,-65.0
43,3,24,10,14,Card,4,52.5
43,3,24,10,15,Card,3,95.0
43,3,24,10,16,Cash,39,-87.03
43,3,24,10,16,Card,6,8.0
43,3,24,10,17,Cash,1,-77.0
43,3,24,10,17,Card,5,25.0
43,3,24,10,18,Card,1,6.0
43,4,25,10,9,Card,3,-6.2
43,4,25,10,9,Card,4,29.0
43,4,25,10,10,Cash,41,-218.72
43,4,25,10,10,Card,4,15.75
43,4,25,10,11,Cash,15,-1.81
43,4,25,10,11,Card,10,110.5
43,4,25,10,12,Cash,2,-88.0
43,4,25,10,12,Card,4,-4.5
43,4,25,10,12,Card,14,243.7
43,4,25,10,13,Cash,2,-39.0
43,4,25,10,13,Card,9,-14.55
43,4,25,10,13,Card,13,478.6
43,4,25,10,14,Cash,4,-78.0
43,4,25,10,14,Card,1,-36.0
43,4,25,10,14,Card,6,86.0
43,4,25,10,15,Cash,7,-28.92
43,4,25,10,15,Card,8,45.5
43,4,25,10,16,Cash,1,-46.0
43,4,25,10,16,Card,5,18.0
43,4,25,10,17,Cash,12,-828.0
43,4,25,10,17,Card,5,-399.0
43,4,25,10,17,Card,5,646.5
43,5,26,10,9,Cash,6,-68.0
43,5,26,10,9,Card,2,66.0
43,5,26,10,10,Card,6,102.5
43,5,26,10,11,Cash,30,-181.35
43,5,26,10,11,Card,1,-8.0
43,5,26,10,11,Card,9,17.0
43,5,26,10,12,Cash,57,-34.53
43,5,26,10,12,Card,2,-3.6
43,5,26,10,12,Card,20,84.5
43,5,26,10,13,Cash,36,-66.06
43,5,26,10,13,Card,27,531.18
43,5,26,10,14,Card,13,91.75
43,5,26,10,15,Cash,27,-23.86
43,5,26,10,15,Card,2,-2.6
43,5,26,10,15,Card,9,46.0
43,5,26,10,16,Cash,6,-0.43
43,5,26,10,16,Card,6,51.5
43,5,26,10,17,Card,5,18.25
43,6,27,10,9,Card,4,57.49
43,6,27,10,10,Cash,1,-30.0
43,6,27,10,10,Card,1,20.0
43,6,27,10,11,Card,2,-20.0
43,6,27,10,11,Card,18,178.5
43,6,27,10,12,Cash,1,-32.0
43,6,27,10,12,Card,12,49.25
43,6,27,10,13,Cash,25,-23.36
43,6,27,10,13,Card,19,276.5
43,6,27,10,14,Cash,3,-21.0
43,6,27,10,14,Card,18,281.0
43,6,27,10,15,Card,7,24.0
43,6,27,10,16,Cash,1,-36.0
43,6,27,10,16,Card,61,-67.05
43,6,27,10,16,Card,12,203.5
43,6,27,10,17,Cash,1,-63.0
43,6,27,10,17,Card,12,280.5
43,6,27,10,18,Card,5,40.5
43,7,28,10,8,Card,3,12.0
43,7,28,10,9,Cash,1,-42.0
43,7,28,10,9,Card,1,15.0
43,7,28,10,10,Cash,50,-81.03
43,7,28,10,10,Card,10,-1.87
43,7,28,10,10,Card,14,50.0
43,7,28,10,11,Cash,17,-96.01
43,7,28,10,11,Card,5,-106.9
43,7,28,10,11,Card,24,284.6
43,7,28,10,12,Cash,61,-72.37
43,7,28,10,12,Card,17,200.0
43,7,28,10,13,Cash,4,-26.0
43,7,28,10,13,Card,8,-28.0
43,7,28,10,13,Card,27,313.5
43,7,28,10,14,Cash,16,-29.7
43,7,28,10,14,Card,53,-77.71
